Row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF383,3471778.37820846,0.00021602841405254523,0.001647222924040173,2.736829069901403,0.006203451659784328,0.02291683881553306
ZNF384,17474056.892715536,-0.30305629981271165,0.10357189190587855,-3.6366913116271937,0.0002761625522385451,0.0016820385200330295
ZNF385A,26877665.274980724,0.0027282143541996072,0.0035420522304733825,-2.784415263954718,0.005362433053650024,0.020261048424376305
ZNF385B,1482305.3370911886,1.5294192808644108e-05,0.0014188916835531375,-0.11579200293123838,0.9078173886181302,0.9531454271046
ZNF385C,1620517.6569728027,6.456464780605231e-06,0.0013101551953791889,-1.2416832314512434,0.21435345922660864,0.3790822743230755
ZNF385D,3393120.0939312167,-2.234598446772958e-05,0.0016208957955740119,1.1023080260711526,0.27032778124041335,0.4471008035187212
ZNF391,1600773.6259404703,2.4969442065512398e-05,0.0016260716159367482,1.4120822972078417,0.1579257305962538,0.3020285156599044
ZNF394,9967774.785811454,9.715505126272063e-05,0.0014320166485430343,-0.5317764454997147,0.594880838448065,0.754814150254511
ZNF395,25168446.76783228,1.270093325699514,0.3734342945284857,1.457633064763161,0.1449417107121762,0.2832157560129909
ZNF396,1832019.8920321148,-1.1016780622012929e-05,0.0013306036059375472,-1.155400083638024,0.24792662769045437,0.4207996259002533
ZNF397,5707702.967430387,0.0005128508155011836,0.0018058511448787395,0.6168180317042034,0.5373547570469405,0.7086209456791631
ZNF398,5153179.351806645,0.0002957570928067641,0.001471242727613884,-1.3263810787818562,0.1847135029138277,0.33956075260831586
ZNF404,2258476.163056287,0.00011159727469251875,0.001524741795620809,0.5541713604660731,0.5794615764928631,0.7430627316480755
ZNF407,2072297.1538610836,0.2184222156640526,0.37527043600494525,2.3518277145717197,0.018681425391523843,0.05654092200372713
ZNF408,5419680.981794139,-0.8478710991720975,0.21511914200131002,-4.372454360265225,1.2285750582249103e-05,0.00011817245057328191
ZNF41,3827615.8428967246,-1.67592118258642e-06,0.0014232910128158132,-0.33391663116451875,0.7384424695490687,0.852849049338361
ZNF410,24528620.58369805,-0.19096399100534692,0.233679157535562,-2.3297849896807628,0.019817517899400505,0.05926280556849732
ZNF414,5827110.484930534,-0.5859720325481614,0.24257762611497719,-3.2291726034594097,0.0012414894065845567,0.006030821595846938
ZNF415,5198946.552103892,0.00013517869708116383,0.0014223869891994408,-0.7116649494113584,0.4766722772870282,0.6567773339186392
ZNF416,3346685.186535506,4.12119548039082e-07,0.0015068047553605491,1.0800815439821647,0.28010586967062745,0.45877137811866936
ZNF417,2303381.9677850977,2.0694103619279968e-05,0.0014970076161299512,0.6485356817774482,0.5166385401817113,0.6917829466224817
ZNF418,1781571.0416609212,2.1081918718192895e-05,0.0014054399983548069,-0.7413041919213921,0.45850902059461107,0.6415742903800468
ZNF419,4320803.3850471405,-5.370960348724716e-05,0.001446150780968491,0.007575015626377774,0.9939560697849154,0.9971958529024534
ZNF420,4167174.0719166994,5.926870555016355e-05,0.001434114420608098,-0.18133926121651125,0.8561012908485168,0.9250086221815221
ZNF423,4141265.448148527,-7.820043869862878e-05,0.0017064978553750685,1.7421034854394954,0.0814903378255277,0.1827166168431754
ZNF425,1574890.6749435053,4.9171426931256936e-05,0.001436510043950744,-0.11617429362143383,0.9075144095005309,0.9530597824117862
ZNF426,3974373.18627955,0.2930356293419707,0.5362801697964817,2.399613879232344,0.016412373850776294,0.050955866940918915
ZNF428,14938759.645659704,-1.4396287340199148,0.3516201290334931,-3.4374736472800875,0.0005871678522585141,0.003213159197698099
ZNF429,4851441.102458851,3.741875648096174e-05,0.0014460185672784704,0.0215827645415735,0.9827807822336143,0.9920074672672627
ZNF43,5470252.694647308,-6.1029312440862565e-05,0.001278283333225448,-2.1234851020042185,0.033713222601402894,0.09070197892178802
ZNF430,3522367.229077949,-2.4652685560692986e-05,0.0014605146949238212,0.29327163991945254,0.7693145291554928,0.8718082159221638
ZNF431,2434723.2598051815,-9.434256706138423e-05,0.0015264299705393808,1.1099569285552024,0.2670175871178124,0.4433730682456261
ZNF432,2960192.1435910985,5.588816797772395e-05,0.001474071541506341,0.3962708166629806,0.6919052537513226,0.8242206333528184
ZNF433,3293389.7193655455,-0.4697135909446786,0.5116183490926719,-1.2264345417199327,0.2200351941233104,0.38579273943621456
ZNF434,6178725.341095152,-0.28601082929438953,0.2695238076519155,-2.3260287886113855,0.02001701493453635,0.059733225120090355
ZNF436,14033814.17456973,0.814551862827582,0.3573274612914156,2.3468355309684465,0.018933610277321294,0.057158779682977924
ZNF438,3817396.615199351,0.49106204550241195,0.24724580950407254,3.0706730103425683,0.0021357690951581605,0.009474642727595014
ZNF439,3152672.1911279056,2.0711112465778178e-05,0.0014649764010165709,0.2771365223312187,0.7816752789289644,0.8804677578304613
ZNF44,5322763.113288422,-0.00042580691830206675,0.001569134041530152,-0.806895344417523,0.4197267812857963,0.6040496674652697
ZNF440,3645231.43430458,-0.619092987452804,0.28582961426100084,-1.61807997038409,0.10564536445580099,0.22272698557467382
ZNF441,2982288.920312498,5.708225993250435e-05,0.0015885156769539946,1.4435272167587407,0.148872011238141,0.288761779640347
ZNF442,1039308.6939483605,2.6903538957095763e-06,0.0013387236682985302,-0.9471475101490532,0.3435636180245767,0.528662811158235
ZNF443,2852974.1854133224,-0.00046531661747197445,0.0015556545511770604,-1.6229940209980174,0.10459068300359074,0.22109056689860257
ZNF444,13271926.401239615,-0.6914843006407333,0.24976234710672524,-3.9993190411888406,6.352499785145358e-05,0.00048132140719556583
ZNF445,3239905.586316929,0.0004713119330548275,0.0016690246612586208,-0.28326019118653123,0.7769773909053042,0.877503101730755
ZNF446,6739252.874025032,-0.597053993859759,0.30977060193121136,-3.6920425538264543,0.00022246023095292804,0.0013965741605020058
ZNF449,2344528.058155534,-4.662554784641483e-05,0.0015827998674080993,2.5713892132830587,0.010129141789545588,0.03423340441221662
ZNF45,4371365.040503252,0.34456284342394067,0.3061253327714047,1.225984917943872,0.22020435068400201,0.38596187173614216
ZNF451,7579676.143716106,0.00016413493071949485,0.001527088165061855,0.8462431553134331,0.39741711188683193,0.5824140644667773
ZNF454,617416.6194911631,1.03154068889616,0.4049751738313665,3.382121398415373,0.0007192835024401308,0.003822858614820695
ZNF460,804196.9410520999,1.6884364713145856e-05,0.0016736398389861048,2.221346145596987,0.026327525627910606,0.07464210242765525
ZNF461,2147006.9067623056,6.155521138398992e-05,0.0014872740885128158,0.5832789177302694,0.5597055524006905,0.7270797309857402
ZNF462,3074113.2476819707,0.603692447424789,0.3900898257307329,2.747542403604699,0.006004374417143706,0.022274393689309696
ZNF467,8532831.970401157,-1.8239542560749986,0.38157502359935813,-5.811462622473978,6.192936169367469e-09,1.57893851578663e-07
ZNF468,5323801.46345645,-0.3626709042215898,0.47254417371393337,-2.2319101164516884,0.025620904137410153,0.07301888916670919
ZNF469,1491145.9521192443,-0.2652758746362868,0.2799382006074546,-2.946059858899653,0.0032185010880214074,0.013308903058294129
ZNF470,1492964.4116476509,0.5728097555166314,0.2421542082393553,3.2585684829404413,0.0011197584651347113,0.005519013757839638
ZNF471,1852910.3771904907,0.00047146000218033826,0.0020652361775332128,2.1969224989969107,0.028025981698382267,0.07838723913805644
ZNF473,3218180.410225355,1.7510156391233154e-07,0.0014332469274778166,-0.18492864387246385,0.8532850039016908,0.9234644778263407
ZNF474,172566.18531054113,-9.01400203274008e-05,0.0012974762669227112,-1.1590817048944837,0.24642288247098443,0.41901754827211907
ZNF479,19561.50701944799,1.5142283531089994e-08,0.001441390667648667,-0.005618881574447176,0.9955168047332279,0.9978036215120694
ZNF48,4573655.13825924,-1.266371532716961,0.2200032432591895,-6.0517619439586205,1.4327008394289245e-09,4.322116538038565e-08
ZNF480,4777793.678455615,-0.4719560707641082,0.25764424787188,-2.6839381850738637,0.007276055780128354,0.026111671621893543
ZNF483,471631.2063558733,0.8757276175186028,0.6050712191522639,2.7753961867557506,0.005513449814685062,0.02071005432689801
ZNF484,1781121.0942871342,-0.00020200960099440237,0.0015522863793664891,0.9665761630869841,0.3337559555594354,0.5192900354704241
ZNF485,2346080.5833267877,-0.5064396107782446,0.2872016095601674,-3.326792105210628,0.0008785188935037928,0.004528636956367367
ZNF486,4745321.618776185,-4.1692806035390425e-06,0.001290322259894342,-1.5328911991371903,0.12530266469164564,0.25305990801836914
ZNF487P,1906209.4948809172,-2.555146203008475e-06,0.0014795578240610475,0.6242573569010778,0.532458584144179,0.7042194177390755
ZNF488,326681.2330311771,-3.90928256424052e-05,0.0020505328690150738,2.1837764783573568,0.028978676812537053,0.08040882390183719
ZNF490,2201077.4406070486,2.2037442810888952e-05,0.0013189622120799412,-2.205305396684129,0.027432671406832556,0.07703491674445456
ZNF491,1101358.6862197607,-6.07573993069078e-06,0.0014546863607510395,0.12824806082113843,0.8979526670300703,0.9479901944815148
ZNF492,204174.5129075216,4.037783639931995e-06,0.0016305128635670575,1.260340181913279,0.20754667052665865,0.36981929596821683
ZNF493,2433807.4246152136,3.280527681304473e-06,0.0015908695814651527,1.2851800745386037,0.1987293648332774,0.3588042378924718
ZNF496,7398962.902872597,0.0004056858438970485,0.001498865526902697,-1.636268175438814,0.10178347354598234,0.2168181957040695
ZNF497,916110.2574188311,-0.5509514869514672,0.5799370391028523,-2.83588700820256,0.004569861057199478,0.017732568097526387
ZNF498,4773077.748220267,0.0008792518948609333,0.002557929531166485,0.9595599946667387,0.3372767114081947,0.5228909261177633
ZNF500,4229954.606151487,-5.1481551085519e-06,0.0013317860580814426,-1.9389550022829674,0.05250681760263779,0.12930656218052194
ZNF501,2077401.6241885587,0.5823825238690841,0.442386432159794,2.658279407939558,0.007854074818524386,0.027851868591721642
ZNF502,2253859.7944359076,1.3088910094534063,0.3907572183726667,4.069383680244034,4.713766619282331e-05,0.00037368785166225514
ZNF503,4701339.126645486,1.0008303721038538,0.42057147390609734,3.296964888657545,0.0009773571857510583,0.004940993075691734
ZNF503-AS1,156413.50371158952,-6.565244820171242e-06,0.0022413176770616867,2.2706395676393556,0.023168806126985523,0.06723093926590622
ZNF503-AS2,648358.5744576171,-6.28065843613373e-05,0.0015136493427527309,0.45205728605867634,0.6512277138790215,0.7960144655823509
ZNF506,5800912.005287356,0.32425638026650344,0.45825131298615585,2.29227688715213,0.021889670664029637,0.06429886519058539
ZNF507,4636157.198983434,0.3709447463717941,0.24810845651250313,2.7161972201478477,0.006603656715934655,0.024101814973882144
ZNF510,3745783.900554827,0.00017457998924964147,0.0015924364449571042,1.4563729591094698,0.1452895465652115,0.28376488780135756
ZNF511,18292972.442741208,-0.0003184713816933585,0.0014313880134527507,-1.852801528813358,0.06391081103886598,0.150932703752189
ZNF512,14070550.889048282,0.5929782071931637,0.28558434622973006,2.4039477582944584,0.01621909091462613,0.05051489263012608
ZNF512B,6492931.668586376,-0.00035734580904579077,0.0013899447042520837,-3.16067853572538,0.001574021087266356,0.007369722189453895
ZNF513,6433733.479408386,-3.3324874429292024e-05,0.0012801159624452048,-3.784848468674245,0.00015380226278623527,0.0010196219641116194
ZNF514,4704674.83330362,2.998973795103717e-06,0.0014266633347188818,-0.23298905095960173,0.8157699079026839,0.9017179498717319
ZNF516,3306277.6304858793,0.00040172428789605715,0.0016289013680474023,0.09279221970463437,0.926068632119093,0.9620821605901921
ZNF517,3085904.5382336276,-0.8033572116708133,0.2737662790892803,-3.714448187413047,0.0002036475880995015,0.0012949303820530577
ZNF518A,4513371.453924952,6.14636714774156e-07,0.001505155471577051,0.749783178543902,0.4533853014840412,0.6367963119448493
ZNF518B,3297928.8930583503,-1.1651866308151162e-05,0.0014528253682732938,0.14404970747729984,0.8854612180274025,0.9418252791338697
ZNF519,551606.4148362898,4.975909718004981e-06,0.0016125886694139829,1.7714019142294521,0.07649389050854619,0.1737329961095609
ZNF521,7935719.31598932,1.1981166577662712,0.3789988178864439,3.588284801459109,0.0003328605741232676,0.001980194082137243
ZNF524,11539945.575332742,2.3007769035447474e-05,0.001358708942747246,-1.3423861375552635,0.17947082711123474,0.33254243815986767
ZNF525,2652942.267915315,-0.31631680332638373,0.8436250539361231,-2.1844352250859864,0.028930282191904955,0.08029552184940897
ZNF526,4127232.905884955,-0.424033929130135,0.169487484290304,-3.401712333060298,0.0006696508544636531,0.003589360576545309
ZNF527,1394321.2699283694,-6.84806717791024e-06,0.001544277015769456,1.6570361598360668,0.09751216465537617,0.21007946367933444
ZNF528,3886109.3299970543,0.0001769315250907219,0.0015398424386963113,0.7088806602462753,0.47839853753539907,0.6580884863123782
ZNF529,2323268.2974442253,1.4383460902153016e-05,0.0014893213430832155,0.7772745518869483,0.4369968057391308,0.6209646835466118
ZNF530,1274927.3802746744,-1.6133470825227212e-06,0.0014304387062623247,-0.3190700046973228,0.7496734285823681,0.8600545946541588
ZNF532,12413846.651506057,-8.48288341892946e-06,0.0014246867578766422,-0.22649152036000458,0.8208191536676398,0.9045030961724018
ZNF534,75295.35081846252,-9.562751178717317e-07,0.0013692397371399855,-0.5537761814239788,0.5797320310549631,0.7431851799085717
ZNF536,19893.536466278194,5.215890011640125e-07,0.0015175611558229738,0.32009206852158606,0.7488985380212171,0.8597355216483571
ZNF540,1358861.8920926228,-4.193626077003162e-05,0.001768117955013038,2.402011343049445,0.016305202827580887,0.05070130273091697
ZNF541,505658.2426292683,-5.09479350045695e-06,0.0014476817718903812,0.03658236064805064,0.9708180082793422,0.9858579353464983
ZNF542,6443737.455432593,0.26351050645329405,0.6226624767180996,0.36909367816723093,0.7120579008970589,0.8371725918540598
ZNF543,2340738.5492300075,1.0621673021747901e-05,0.0014498739045843466,0.11338525314137951,0.9097251306008467,0.9544406621400375
ZNF544,8896054.878369084,-0.6073322783243508,0.16109446359763105,-3.6103060625128145,0.00030583590660569846,0.0018410836123843037
ZNF546,1193452.7677032114,-1.8308170279429833e-05,0.001567334871916683,1.455281499036995,0.14559134635124593,0.2841714009565078
ZNF547,1329242.1731271269,2.1427737921357994e-05,0.0013749732454801976,-0.9383003364935733,0.3480900868813239,0.53298426680493
ZNF548,4606879.307273557,0.5705963179051413,0.2349359605770233,1.2737185475490729,0.20276318077501776,0.36396787673519626
ZNF549,2769799.4503112407,2.209603370983217e-05,0.001511118653220991,0.7904940131999241,0.4292393171866141,0.6133062848768374
ZNF550,3521750.361829101,-4.465655925996233e-05,0.0014271942274180225,-0.23622861486057645,0.8132552763216104,0.8999468327242804
ZNF551,1919939.5410772427,-0.00010440296594739867,0.001603468321659437,2.0416647127555123,0.04118480134674895,0.10649979435069452
ZNF552,15922988.097641971,-0.5848590581888389,1.0965817291088586,-3.2730274419340164,0.0010640214664961968,0.005297160784211492
ZNF554,2270327.7463364536,-9.352676216661416e-05,0.0014752664823024114,0.4095590619114418,0.6821294327841665,0.8173351379600589
ZNF555,1138431.6889637813,2.4490682166596256e-05,0.0014790455996777634,0.5194539192286163,0.6034442392399106,0.7611776891950598
ZNF556,39129.827230649054,-2.2915814928264725e-06,0.0013491777835693845,0.45734624046266703,0.6474221984345785,0.793569502440457
ZNF557,2049172.4669457977,0.0002897020084227875,0.0014641295059407615,-1.2223990053272418,0.2215567752305091,0.38785853366273687
ZNF558,6334834.3924582,2.5991061069456162e-05,0.0015226250274121588,1.0051526237310546,0.3148233638490888,0.4981536731803716
ZNF559,5063246.99460221,0.9391993310048805,0.2876066593291382,4.015374165285074,5.9351559199112256e-05,0.0004552215291696447
ZNF559-ZNF177,49271.96262878578,2.7654310703294355e-07,0.001529340022415602,0.2864677448439243,0.774519894625028,0.8755753362107932
ZNF560,32812.995766819,4.116803412657733e-06,0.0013204845955245383,-0.3079084097733719,0.7581520264146475,0.8642111160818197
ZNF561,11549024.582220178,0.8356976875776598,0.24871431228093704,1.3243874115183727,0.18537441322346926,0.34037445411322514
ZNF562,5662188.488860499,-9.034939587982785e-06,0.0014163593182777217,-0.4254967256485943,0.6704746080534913,0.8090969506013412
ZNF563,2072553.1003616222,-9.8615303092863e-05,0.0012935409711280611,-1.753832991620265,0.07945912815705433,0.17908871524986944
ZNF564,5555755.996330028,-4.240827610964179e-05,0.001424169134257172,-0.33974152695804277,0.7340511858902612,0.8504134347554749
ZNF565,2255446.267489652,-0.1971814469610054,0.2574868867466229,-1.679889954749493,0.09297872861009705,0.20265622313436385
ZNF566,2310969.6442350084,0.00012351875087438877,0.001458766973848552,0.002459207755916112,0.9980378380775101,0.9991690104231363
ZNF567,3329231.237005167,1.830273869334396e-05,0.0015334654681562075,1.7042124929235318,0.08834139608867868,0.19469246653681216
ZNF568,1947659.364383656,2.2222856265431614e-05,0.0014932395746570706,0.637153618196564,0.5240247860502941,0.6970586500147906
ZNF569,2234041.3462669263,4.429880991330361e-05,0.0014461940935939068,0.020735236125350887,0.9834568606933127,0.9922203576305716
ZNF57,3412068.4060535743,2.6031697213814015e-05,0.0014320662803264449,-0.18852823686628947,0.8504625825471908,0.9216593653228031
ZNF570,2006528.2095050667,-7.099637709321498e-06,0.0014974882938642536,0.7697630707821376,0.44144044943150995,0.6249374926694047
ZNF571,2027589.8553745267,3.1806981348966895e-06,0.001514721065377597,0.8991502908457449,0.36857261373200756,0.5537845893484525
ZNF572,987116.3012160814,-0.0004438695744209285,0.0015537115905687497,-1.0517223351677987,0.2929269605484056,0.47316571251346506
ZNF573,734178.6111606234,1.7365199016387958e-05,0.0014874751578987525,0.4281517130058798,0.6685406690782467,0.8077047317728788
ZNF574,9769385.459452013,-0.7700243781003389,0.16684269963200363,-4.91872722095853,8.710875987084373e-07,1.1966467284197795e-05
ZNF575,1382493.789287143,8.186645373728233e-06,0.001509766781718137,1.0596959270051174,0.28928295636670065,0.46917078482749053
ZNF576,6349839.901178091,-0.21813982425576955,0.5533302686583604,-1.739015626298373,0.08203201432840336,0.1836790638172515
ZNF577,2825556.067108534,5.3790581626147586e-05,0.0015690989490239875,1.4574291952626073,0.14499794295104634,0.28327350863713757
ZNF578,434460.6240882791,0.43592888869587815,0.35788648937787604,2.6026945700173627,0.009249431431620693,0.03176575432483187
ZNF579,4056944.9946687846,-1.350404506147329,0.20684656169124999,-7.07332839127556,1.5126095307650232e-12,9.618203956403463e-11
ZNF580,11468826.877667308,-0.00022377111792793922,0.0014381241837851725,-1.1621825617810568,0.24516131647873596,0.4175061988847495
ZNF581,16486450.827528417,-0.2648740055611455,0.42621522255271543,-3.900443911525879,9.601646971756649e-05,0.0006859057463375974
ZNF582,1582375.40414136,-2.3895916267670926e-05,0.0015367889674657452,1.215010779958161,0.22436197992151385,0.3914077424974733
ZNF583,1864519.2529858854,3.41066787941535e-06,0.0015258760056299032,1.031310222845856,0.30239536591168714,0.4844073601774334
ZNF584,4243938.258209055,1.0210457345188603e-05,0.0013934437200220798,-1.266771332704406,0.2052370653425829,0.36696622274337226
ZNF585A,1997934.0718553667,0.00016547558680912234,0.0014949007837327976,0.4249282041492919,0.670889013546522,0.809334897455327
ZNF585B,3110167.9860663186,-0.00013111547275138582,0.0014550077432008623,-0.09629529963902976,0.9232860440849902,0.9608834715674532
ZNF586,4859122.161541799,3.420356806018649e-05,0.0013786388085523904,-1.1247861786197315,0.2606796526852696,0.43630817745525696
ZNF587,5909401.216932368,-0.4738113374831668,0.5780780824434659,-2.6896874017277024,0.007151897822192169,0.02575750482409993
ZNF587B,4273963.4298489615,-0.4342315683889518,0.30915015641281207,-2.6332457259489574,0.008457313538984703,0.029522752291413074
ZNF589,4356858.560685458,0.00042015501307395237,0.0016407701232337539,0.07884662988284721,0.9371546141863208,0.9675882205196443
ZNF592,8161814.205658682,0.29683443179648733,0.2283682970466876,0.49451283365759174,0.6209440450631892,0.7749065245763834
ZNF593,24536559.785303913,-0.8337790966031339,0.34934646626915294,-3.5083302124069258,0.00045092896475083295,0.0025627052056136444
ZNF594,2314757.492246586,5.255371806250925e-05,0.0014788759520003856,0.40854827829119317,0.682871193963067,0.8178434792413927
ZNF595,4659678.69056893,2.1309999513829986e-06,0.0015005821846995413,0.6524345223867497,0.5141208998734261,0.689469404636773
ZNF596,1796858.2590566718,3.287236420216503e-05,0.001655356538740652,1.8337572760542795,0.06669003229697651,0.15614943760910646
ZNF597,1978624.5784333244,2.862805020330932e-05,0.0015222726378634323,0.7378645322395994,0.4605967737584832,0.6434280611285329
ZNF598,10741132.88334185,-0.963731050262497,0.24541739381928138,-4.127131228418788,3.673168038293333e-05,0.0003022500689549547
ZNF599,1305375.0283641429,-0.0002066893860124195,0.0015014426965707579,0.24140687707775257,0.8092397832124198,0.8977087759658068
ZNF600,3673722.880522205,4.6360476528769694e-05,0.0014882038697608263,0.7255942955954131,0.4680875191462771,0.6496909700403688
ZNF605,3292354.468475038,7.463721986082355e-05,0.0014493360124353003,0.01243411474399524,0.9900792674553027,0.9956886313152605
ZNF606,3613437.0623561568,1.3247668840448246e-05,0.0013887101164347046,-0.6976730320600727,0.4853816971104802,0.6643667744179202
ZNF607,3025958.2907557976,1.4215359198502355e-05,0.0013782553683553802,-0.9950812013866703,0.3196967727477491,0.5037627025609075
ZNF608,3911373.705096121,0.00014638725221876835,0.0017884989792187858,1.995133675544831,0.046028302377147,0.11636103867228283
ZNF609,8827257.841336738,-0.1865118157853246,0.218066245838808,-2.1903135423481066,0.028501505363922677,0.07940534413429622
ZNF610,2549232.6758517013,6.908105703599356e-05,0.001381334253459994,-0.8260694914570781,0.408764672892744,0.5929879865366187
ZNF611,2757812.513626241,1.6515311313844587e-05,0.0014004402350483627,-0.6029974854435812,0.5465103620155601,0.716335682804818
ZNF613,3768434.469260463,1.784769685720089e-05,0.001399954409363333,-1.0116441468937947,0.3117082296832867,0.49467752577819485
ZNF614,3597935.1167376162,4.024342976639475e-05,0.001571957695523656,2.0501054721984735,0.040354139521114066,0.10490100552624486
ZNF615,4044648.846286483,4.076115036382587e-05,0.0015383283790193385,1.40198160318017,0.16092074036981507,0.30610252431474544
ZNF616,4054610.8666953556,-2.1278459545357847e-05,0.0014783453040007393,0.49199599693508755,0.6227221734316075,0.7760913983534112
ZNF618,4234968.906972831,-3.9743601488499926e-05,0.0013965385850183754,-0.8180585658519772,0.41332374654940895,0.5976977787592375
ZNF619,2314146.1158029465,-0.30922645628634865,0.908581712454481,-0.1661788411524751,0.8680162102317311,0.9325641578764421
ZNF620,1521580.9586850002,6.85493750523606e-06,0.001379591013934387,-0.837724209710358,0.4021856132890115,0.5870296298612602
ZNF621,4769832.358923225,-0.0002864416220079886,0.0014685658193047775,-0.8833076543793149,0.3770700692794857,0.5630467644911564
ZNF622,20251199.116871156,-0.519875114725806,0.20990471077758371,-3.1264932394335885,0.001769045718219554,0.00810971076647799
ZNF623,6775243.601023225,-0.3162682335782727,0.8085035805356615,-2.1288217885444713,0.03326900753456264,0.08966588604302554
ZNF624,1798037.6308008023,0.0002537761242168357,0.0014915020766044884,-0.3108416235274205,0.7559210250234315,0.8631781670760599
ZNF625,1057002.577510188,-4.760016027488879e-06,0.0013067456614208497,-1.704436935697303,0.08829948845263148,0.19469246653681216
ZNF625-ZNF20,335312.7223278767,-0.00010061773215662716,0.0012324880456429438,-3.8204047452832235,0.00013323285419065145,0.0009046033750962453
ZNF626,3043373.8015823388,0.00013119728702703658,0.0014371848159791774,-0.23933210696180318,0.8108480709436171,0.8986479846944914
ZNF627,9953901.82003756,-0.35749030506785856,0.37213352560394114,-2.2290674632017495,0.0258094163895623,0.07343788655968973
ZNF628,1520785.8636808095,-1.0520924989224771,0.35950587417989605,-3.0395187820642966,0.00236956427081017,0.010345304040478348
ZNF629,8623257.840680355,-0.6153830658315154,0.261331858939524,-3.0139602214829795,0.002578616129434081,0.011097193385394328
ZNF630,1905591.882106573,2.2132387630845646e-05,0.0013385540061157679,-1.8597474821004287,0.06292126078363444,0.1492096624076405
ZNF638,21493193.40187395,0.0022878766038483644,0.003925888483606192,-1.8043672127537982,0.07117375944540015,0.16426736612708198
ZNF639,14786399.146346638,-1.0552653244940018,0.2754252621435015,-1.4746327841118259,0.14031129593875638,0.27617528296082555
ZNF641,5424765.818007981,0.36685427506021084,0.3018318228624092,1.196482969016291,0.23150814080466087,0.4006494372889005
ZNF642,2917386.259697462,-0.21912039439022862,0.5250074282169295,-2.1961546744915963,0.028080874326334142,0.07850062803531731
ZNF643,1105059.57959824,-0.4216930852281341,0.4819440607759832,-3.016076952336649,0.002560682642467774,0.011040149809324114
ZNF644,9599339.982389819,-0.00012800688806146216,0.001468734246369238,0.158137650198323,0.8743483332922604,0.9359109874734654
ZNF645,0.0,-1.1270545007256339e-07,0.0012038030783150062,0.0,,
ZNF646,4415505.625497584,-0.37718386724963615,0.3751796203964053,-2.2991995626109745,0.021493609847395092,0.06329468745687424
ZNF648,179515.685881754,-9.546846241771605e-06,0.0013241074092351546,-0.5390128019012732,0.5898780211686407,0.7511139404988064
ZNF649,4983360.067924143,0.32712488655679517,0.3945896788387376,1.2413310618837021,0.214483474435894,0.3791892141904201
ZNF652,9665647.102475414,0.00015425510566871185,0.001367555643695173,-1.2725597711907404,0.20317430149188098,0.36436265585535194
ZNF653,2344975.1621976406,-0.7062280145841564,0.28734438900607195,-3.35005991979979,0.0008079408075567414,0.004220129579658159
ZNF654,4840930.126303183,4.191557262205761e-06,0.001489998648293432,0.6215189168993837,0.5342582518795389,0.7055432053913694
ZNF655,10317911.539716233,0.14705542526717594,0.28595271959716984,1.5343570551100172,0.12494183650081368,0.25254732308025896
ZNF658,1240597.1270912078,0.9260692944089255,0.26981312278842995,4.056082181708761,4.990270729248941e-05,0.0003919503319075038
ZNF658B,0.0,,,,,
ZNF660,533979.5372968288,0.8778051331593013,0.37296157911060096,3.2970822544564817,0.0009769488551020459,0.004940104710632678
ZNF662,2341307.0343316635,3.693150551042995e-05,0.0016925726244999845,1.7254750239502146,0.08444190106980995,0.18778817747859933
ZNF663,205708.10547846515,1.0903535410823672e-05,0.001699500641928604,0.7573235832715651,0.4488560253514672,0.6321488240327892
ZNF664,54533350.38525995,-0.0699313692125131,0.06926873692311351,-3.0502643415635218,0.0022864003168600196,0.010038984893420116
ZNF664-FAM101A,35794.88748020741,4.5541231021279506e-06,0.0014090046893088914,-0.09992557356588222,0.920403413191017,0.9594820443405889
ZNF665,1016048.0350436813,-2.024928554088332e-05,0.0015102197650390373,0.7288770414420489,0.46607687971282574,0.6480223090894267
ZNF667,1820403.6494651623,-0.00013216423255362636,0.0017420629923383256,2.020340463719309,0.04334808434458913,0.11086544018670327
ZNF668,3110079.614310802,-1.141268873281365,0.2430495182227006,-4.905756460079172,9.306794625913174e-07,1.267036565802205e-05
ZNF669,3169612.9651086396,-0.2436077577295376,0.41167181162111655,-2.368887900396939,0.017841660210801063,0.05443487710917871
ZNF670,1925364.3956592984,7.612961472849439e-05,0.0013980061880576283,-0.7093200891698652,0.47812586462249673,0.6579690995174358
ZNF670-ZNF695,9255.68414861654,-4.7104793142567634e-07,0.0010223173037101465,-2.8018044704499316,0.0050817663240611405,0.019357325950715175
ZNF671,3523935.242083165,-0.000300795807717874,0.0016400915800268028,0.7481094437432477,0.45439414621413177,0.63808667530387
ZNF672,14552050.28417842,-1.1298884819372756,0.1687499994069995,-7.110365181539945,1.157363094693377e-12,7.493926038139617e-11
ZNF673,5336879.766084633,0.41153127248475696,0.19884018482470128,1.9036723849656128,0.05695286509403679,0.13768525314367142
ZNF674,1066523.4380865474,1.153508889386305e-05,0.0014227585109246952,-0.4754971621965457,0.6344326554449605,0.7845272405461441
ZNF675,4633362.728230011,1.1205507554657706e-05,0.0013242508663142557,-1.842469055649192,0.06540656883891248,0.15364502920040074
ZNF676,617775.7450338781,2.196109397357015,1.1021747890081315,3.0956486441823965,0.0019638291353823597,0.008862686608000542
ZNF677,972023.5711762088,1.6235169909605056,0.36998408935447674,4.947621085207701,7.512597097649619e-07,1.0536483687189992e-05
